author_name,rating,text
Jack Lin,2,"很普通的八方雲集連鎖店, 水餃內餡很少好像在吃皮, 店員態度也愛理不理的樣子, 不如去旁邊成功市場買水餃回家煮比較好吃"
Chen Nai-Hui,1,連續兩次把已付款的單搞丟，也沒要處理讓人等超久。夾鍋貼的夾子掉地上繼續使用夾給客人，超不衛生。令人傻眼又生氣
謝明格,3,"服務態度不是很好, 就一般八方雲集的表現"
簡敏如,1,第一次特別登錄給負評，整個二樓都是噁心飛蟲，店員站在備餐區用手直接拿食物（花椰菜）吃，結果用餐到一半發現我水餃裡面還有店員自己煮的花椰菜⋯⋯覺得很可怕。
GRETA,1,"非常爛的服務  煎鍋貼的歐巴桑  不知道是大陸人 還是印尼越南來的 國語表達非常的差  根本讓人聽不懂  只是多問一句 鍋貼還有嗎？
他就非常不高興  兇巴巴 一副臭臉 不耐煩的樣子"
Tony Ray,1,"服務態度差
填完外帶單要先結帳
結果讓客人在旁邊乾站一直等
有看到故意裝作沒看到
點鍋貼硬要跟客人換成水餃
鍋貼都是冷的還破掉
一看就知道放很久
整體都很糟糕的一家店"
張芯寧,1,服務不好口氣差食物常常是冷的
zn zu,1,"水餃跟其它分店比較起來,比較爛。環境衛生並不是很好。
內用請三思"
Martin Lee,1,激發出中國人的劣根性的一家店、乖乖排隊就等著吃…、就直接站在收銀台前不走就馬上拿東西走人。歡迎插隊。最好直接站到裡面。會比較快。店員不在乎的、無感的…
Pin Liu,1,店員態度不佳 問問題也不回答 聊天還超大聲
Jason Song,1,餐點普通，但電視只播中國（中視）新聞，用餐環境惡劣，邊吃飯還要接受中國（韓國魚）新聞台的疲勞轟炸，下次不會再光臨
Victoria Lai,1,等了超久問了兩遍我的好了嗎，一直回答還沒，最後才發現根本做好了，還說我在滑手機沒聽見他們叫號⋯
Tonya Lo,1,"服務態度有夠差！好像欠他錢一樣
拿到鍋貼居然還是冷的！
真的不知道怎麼在學校附近生存下去的

自備容器，店員直接把我的盒子放在另一頭叫我自己去拿口氣也很差，真的超級問號？服務業的態度呢？"
JingYun Chang,1,服務態度差，衛生也差，客人下單愛理不理還著自己聊天，水餃容易煮爛
曾華偉,1,髒 不衛生
汪冠洲,4,口味每間都差不多，吃飽還行。
林義註,5,好吃，服務人員親切，場所乾淨。
千野樹,1,服務態度超差，環境衛生糟糕，東西不乾淨吃完拉肚子……吃過這麼多家八方雲集，真的爛到特地留言，要吃這間請三思…
狗狗,1,服務態度差，環境很糟，食物衛生也不太好，醬料區周圍滿是昆蟲在飛，用餐感受不佳⋯⋯
Joyce Y,1,"服務態度非常差
買了6顆同口味
硬要強迫接受5+1(不同口味)
鍋貼也煎的亂七八糟
品質非常糟糕"
邱郁文,1,"以品牌來說，食物中規中矩
但應是加盟店
清一色是新住民吧(非台灣本地人)
態度差到一個極致
二樓很不整潔
經常邊吃邊包水餃、鍋貼
收錢收完直接包鍋貼實在超不ok
漏單時態度還很惡劣
一堆人排隊時又不叫號
一直問人你是買什麼

一顆星都嫌多！！！"
Jason Liu,2,"衛生不好服務更不好
結帳等半天
二樓用餐區放醬料的地方都是果蠅飛來飛去
樓下也可以看到包好的煎餃跟水餃放在那旁邊都是蟲飛來飛去 如果能改善衛生就好了
東西是好吃的"
P XR,1,用餐環境不衛生 果蠅到處飛
Tai Yi Tseng,1,"外帶水餃等超久還煮破傻眼貓咪
鍋貼是冷的😤😠😡🤬👿"
YH Lin,1,"2F環境不佳
買到數個鍋貼內沒熟的..."
