author_name,rating,text
Becky Lin,4,"(由 Google 提供翻譯) 原味泡芙加咖啡～垂手可得的幸福

(原始評論)
原味泡芙加咖啡～垂手可得的幸福"
Nai Chia,3,"(由 Google 提供翻譯) 普通 cp值不高

(原始評論)
普通 cp值不高"
王漢樵,5,"(由 Google 提供翻譯) 老闆娘超級親切，東西好吃又便宜，試吃東西超多！大推

(原始評論)
老板娘超級親切，東西好吃又便宜，試吃東西超多！大推"
Hailey Lee,5,"(由 Google 提供翻譯) 泡芙好吃之外，蛋塔更好吃啊⋯⋯

(原始評論)
泡芙好吃之外，蛋塔更好吃啊⋯⋯"
Wei-Ting Lin (VVei),5,"(由 Google 提供翻譯) 泡芙真的好吃

(原始評論)
泡芙真的好吃"
YuTing Wibke,5,
W C,4,
Jeff Lou (jeffxy30),5,
謝秉芳,4,
YC Huang,4,
RUI Barry,4,
Ausmus Chang,3,
Jyun Liang Chen (陳俊良),4,
孟憲彰,3,
Chiting Chen,4,
Frank Huang,4,
RUBY LAI,5,
甜不辣,5,
Jenny Kong,5,
張哲瑞,5,
ChunPu Huang (普普),5,
Janeway Lee,5,
DAI CHEN,5,
李欣潔,5,
Zhen Chen,4,
SWY,5,
林子堯,5,
林建宏,5,
