author_name,rating,text
George Tu,4,第一次逛新落成的校園書房，裝潢很新，提供座位也很貼心，但感覺空間變小了點，書籍及相關週邊產品的陳設似乎也變少了？尤其是聖經的版本顯然減少，希望未來能更好。
Ching Yi,5,新裝修變很漂亮，現在這時期很有聖誕節的氣息
Simon Chu,4,校園一直都很優秀，堅持多年實屬不易！不過新大樓的空間似乎比之間更狹窄，通往二樓的樓梯也並不易行走，是較為可惜之處
Wang秉富,5,"安靜有格調的書店
還有休息區 真棒"
吳雪緣,5,喜歡這裡的氣氛，心靈書籍相當齊全
Loreta Ma,5,乾淨明亮有許多福音書籍和禮物，二樓童書區還有座位，是友善的好店家。
JC Lin,4,工作人員不太微笑，但是會協助顧客。
李峻豪,4,乾淨，明亮，讓人感到放鬆
Norton Kuo,5,書超多，好逛👍🏼
林蓁三,5,買禮品及書
陳伯烱,5,買好書的好地方
Tony Chou,5,亂世中的寧靜海。
林怡軒,5,新蓋的，超美超舒服，如果有機會從高樓層的窗戶看出去有台大校園和101哦！
黃筠卿,4,很明亮很舒適，且增設不少座椅，可以坐著看書或休息
winnie moon,4,享受主賜的平安.喜樂
Fishball Wong,4,因為是新的，看起來就是舒服！但東西太多，走道感覺擁擠&狹窄
Joseph Fu,5,"書籍種類很多,常常會折扣"
wong jason,5,很喜歡逛的基督教書店！
Donken Lu,5,悠閒恬靜好地方
Cawan Akira,4,選購商品多樣豐富
minjung H,5,剛建好，很舒適的環境。
Kelvin Yang,5,洗滌心靈的好去處！
謝懿瑾,5,愜意看書的好地方
Jung Yi Wang,4,改建完成的校園書房很美
桂卿翁,5,貼心、耐心、親切的服務！
Kuohua Weng (Kalag),5,氣氛佳，空間舒適
Jimmy Ho,5,文化宗教氣息的書局
Cheng You Yen,5,不大，店內整潔乾淨，販售與基督教有關的書籍，也有一般市售書。
林家琦,5,覺得裝潢後的空間很美很適合放空看看屬靈的書
Spring Lin,5,環境好 書讚 禮品豐富
Heng Chen (陳小恆),5,"心靈再次沉澱的好去處
也出了許多新飾品"
David Chiang,4,氣氛很好
P P,4,服務人員很溫柔有禮，環境舒適。
Ch K,4,適合採購禮品之處理器
家豪張,5,書香蕓繞
周amy,5,很棒的購書環境
Ivan Sun,4,一直都是我最喜歡的書店之一
chenyims hsu,5,裝潢後的空間變得很舒適
陳瑋君,3,地點好，書籍較少。
薛鴻祥Cooper,5,平安喜樂
HISAKO ISHIKURA,4,服務不錯！
Jason Chien,4,空間寬敞明亮，還有舒適的座位
吳彥叡,5,很美好的福音書店
vivian黃玟雅,5,新書局🥰
線上工具人,5,新大樓新氣象。
YK Kim,5,願學生工作恩上加恩、力上加力
Perton Chang,5,心靈滋養的好地方
Lilian,5,良好的環境與服務
張智皓,4,讚！
Becky Lin,5,新開幕的校園書房門市，規劃舒適的書籍、禮品展示空間
Tsung-Yuan Chuang,5,參加了暗黑出版界。
Teresa Wong,4,環境舒適
cooper ku,2,兒時的記憶，現在我笑了！
Wang J,5,2樓很多有趣的陳列
謝靜宜,5,非常美，非常有質感的書房！
Nikki Xu,5,裝潢 成列 很棒
AJ ahn,5,好乾淨，很舒服。
黃利民,5,"新裝潢
變好漂釀"
Benjamin Yeh,5,非常好，真是好書店！
Ocean Hsieh,4,變小了 ，賣的東西也變少了
Rachel Wang,5,環境舒適。
frances huang,4,很棒的福音書房
Christine Liu,5,書籍豐富，有系統的分類；二樓是文具等用品，空間舒適，店內擺設也不錯。
chenyu tsai,5,不只是基督徒的靈糧供應站，也販售一般書，適合所有民眾的書店。
Chiuwen Chu,5,非常舒適的書香空間
崔文海,3,一樓太小
han kai lu,5,不同於一般書店，具寧靜神聖的氣氛，彷彿主耶穌降臨。店裏還找到了之前宗教哲學課默背的3段聖經裝飾框。
莊承諺,4,很多漂亮的小東西，詩歌、 樂譜也很多。禮物的包裝很精美！信仰的書也很多。
Kai-Hui Liang (Lesley),5,除了市面上常見的書籍，特別的是還可以買到基督信仰書籍與擺飾等。另外也有各種質感不錯的精品，適合學生和社會青年。裝潢、佈置和氣氛都非常好，服務也很親切熱忱。
柯怡君,5,賞心悅目
Jia Bang Yen,5,很喜歡在這裡買屬靈書籍，店員態度我好。但聽說下個月要改建了
溫金舜,5,服務周到，待人親切
Joe Chou,3,基督教書房，一次買齊，不管你要成功神學還是歸正神學，要靈恩派還是福音派，都可以找到.....
jong wang,5,舒服的看書買書
林飛龍,5,很棒的書店
Clark Chung,5,逛校園書房是一種召喚，來了就被祝福，不要空手而歸。
RS (RS),4,有些佈置類物品可買，也有進口精緻文具週邊用品
shirley tam,5,"服務員helpful,,友善。寬敞，打書釘好去處。"
翁振峰,5,舒適，明亮，小清新
張榕,5,很棒的福音書店可惜要搬遷，可以倒斜對面喔
白熊,3,宗教氣氛較濃厚的書店，有的人可能會不太喜歡
Samuel Kuo,5,不一樣的氣氛，很特別的書店，建議一定要去逛逛 !!!
Sam Leung,4,書量很多，但基督教精品可以更多
Vip Lee (Nat),5,氣氛很好，除了賣書也賣很多小玩意！
張多芬,4,寧靜，陳列清新
阿草,5,沒來過這，別說你是來過台灣的基督徒～
James Cheng,4,算有特色的書店 書沒想像的多
Raysing Guo,4,漂亮的書店
Joanne Guo,5,東西種類多，店內逛起來很舒適
楊海玲（Lynn Yang）,5,在這裡可以找到很多很棒的屬靈書籍
Robin Yap,5,文具、禮品、書籍、雜誌都很充足～
Terry Huang,4,很安靜、不吵雜的書局。
LaLa TT,4,可以悠閒的選書，看書
Nathalie Chang,4,書單豐富，促銷活動多
周均翰（AC計算機 AC Calculator）,5,就，很讚啊
簡宏昌,4,歷史悠久的基督教書籍及禮品店
陳德嘉,5,你可以找到各種需要的書籍！
hsiang jen Chuang,4,安靜，適合稍微閱讀的好空間
李小哈,5,書籍豐富，環境安靜，服務親切
Hatawa Lee,4,基督徒來公館必來走走的書店～
Penny Chang,4,很舒適明亮
丁立心,5,我愛妳
Anegldreamly,5,讚哦，美
Sherman Liu,5,基督信仰與非信仰書籍齊全，店內裝潢舒適
李青瑩,5,很多好書，關於聖經的各種書
joey Koko,4,安靜×心靈×愛
Po An Lin,5,好書店～裝潢很舒適
Dear Daniel,5,基督教書籍種類繁多，齊全
姜小熊,5,舒適
Sheldon Chen,5,超實惠 快來買😍
Sigho Tarsis,4,地點好，服務員親切
林雨墨,5,要重建了，真懷念
Jesse Liou,5,身心靈的絕佳充電處
HANS Sun,3,宗教書店還算好逛
T L,5,讚
K DY,4,約人等待的好地方
祝長青,3,找宗教書籍的好所在
jimmy fang,5,購買屬靈書籍的好所在
李沅達,5,溫馨放鬆的舒適書香環境
JieJie Jie,5,蠻豐富的一間店
Garro Lan,3,多基督教書籍。
柳小滿,3,地點方便
Junyi Liu,4,很棒的書局唷
Chen-Yu Tsai,4,宗教書很多
巫采霏,4,在學校附近
李意詞,5,很多特色書
Nana Cat,3,氣質
王重傑,4,環境不錯
石晏銘,5,基督教書籍的好書房
Vanessa Wang,4,濃濃書香味
林庭弘,5,書局
Ethan Wang,5,讀書人的好去處
史帝文,5,都是好書
Sean Su,3,打發時間好去處
Pingyi Chiang,5,別具風格的基督教書房
Janmice Chou,5,好的福音書房
蕭富山,5,很棒的基督教書房
ollen liu,3,好書
游雋閎,5,位置很好，環境也很舒服
陳廷嘉,5,服務好
Lin ajex,5,很溫馨的書店
Toby Chen,3,提供不少圖書
艾跑步,4,不錯的書店
weiseat,5,很棒又舒適的地方
Yu-Zhi Chen,4,基督徒聖殿
Chih-Horng Kuo,4,還不錯的書店
張世暉,5,風格獨特，很棒
Jerry Kim,4,"(由 Google 提供翻譯) 這是一家新建的書店，其基本基礎是與基督教有關的書籍，其內部安靜，乾淨而時尚。當然，它也出售其他書籍。這是一個大學區，位於國立台灣大學對面的外交使館附近，因此學生很多，但它是一間宗教目的明確的書店，來來往往的人並不多。如果附近有什麼要等的東西，可以坐在一樓坐在那裡，這樣就可以坐著等，如果無聊，可以看書。

(原始評論)
새로 만들어진 서점인데, 기본 베이스는 기독교 관련 서적으로 조용하고 깔끔하며 세련된 인테리어를 꾸몄다. 물론 다른 …"
Sheg Chi Wei,4,"(由 Google 提供翻譯) 良好的品質和服務👍

(原始評論)
Good quality and service 👍"
妤安以恩,4,"(由 Google 提供翻譯) 好的

(原始評論)
ok"
ching-wei chen,5,"(由 Google 提供翻譯) 有很多好書和很好的折扣。

(原始評論)
There are a lot of good books and good discount."
Justin Daley,5,"(由 Google 提供翻譯) 歷史悠久的偉大書店。

(原始評論)
Great bookshop with an amazing history."
曾以寧,5,"(由 Google 提供翻譯) 好逛，有公共座位很加分

(原始評論)
好逛，有公共座位很加分"
