author_name,rating,text
Tseng Hayes,5,多鼓勵   大安精華地段有這家很棒
Lee David,5,交通便利人少不用排隊，早班女教練親切美麗，唯一的缺點飲水機的機型很老舊沒有過濾系統不太敢喝
Julie Wu,5,位置方便，地點寬敞，設備也很新，費用不貴，入場用手機掃碼很方便，工作人員也很友善，會一直來！
ray chen,1,"冷氣壞了一個星期以上了，非常悶熱。
點數剩下59點不能進入，因為至少要60點。單次儲值最低100點。器材不多"
翁培芝,1,冷氣壞了不休 也不公告 到場才發現沒冷氣。在地下室的健身中心，沒冷氣，非常悶熱 健身器材不多，人稍微多就要等，在沒有冷氣的悶熱空間等
Gogobnb AD,2,幾個月前加入這新的健身空間，可以用手機掃code入場很方便，會推薦朋友一起來，一直很想給五顆星...但最近明顯感受到可惜了這個新環境，器材間灰塵日積月累，尤其廁所最。可。怕，尿垢很厚很黃，洗手台也是垢跟發霉，明顯好久沒有在維護，可能人也越來越多，如果老闆巡場看到都不在意，也真的蠻...強的😥，還是希望能改善😑。
Jerry Cheng,1,"無消費者退費機制
不會主動告知 一切都得照他們規矩來
使得來消費的人真冤枉
去過這間三次每次在門外都聽到有消費者抱怨..."
Alson Lin,4,"空間大、價錢實惠，深蹲架很多。

美中不足是廁所總是很潮濕有個味道、槓片很少

—————-

10/15更新
使用半年的月費制度突然停了，說是因為法規關係，那為什麼其他健身房可以你們不行？我猜是一分鐘一塊比較好賺吧XD 總之已經改去其他地方了 btw過了幾個月廁所還是一樣噁到不行，真的尿味超級重超噁。"
Hsiao-Sheng Liu,1,"APP設定居然要求上傳個人照片？？貴公司此舉已違反個資法！！
第一次運動，要加Line、要下載、安裝APP，耗費近半小時，為何運動居然需要出賣本人個資？？
Google Map沒有零顆星可選，算是便宜貴公司了。"
蔡閔旭,5,有點類似無人管理，自助入場，器材應有盡有。整體友善，場租教練方案比起其他健身房更實惠
02210462 02210462,1,"空調壞了超過一星期，不想休？
廁所可以再髒一點沒關係 反正不會再來了"
黃建霖,5,交通便利、空間寬敞，教練推薦Parker，教學方式淺顯易懂，而且非常有耐心
黃弈森,2,冷氣一個月左右會故障一兩次，一旦故障就會非常悶熱，似乎永遠都修不好。
黃鼎鈞,5,設備新穎價錢實惠離捷運站又很近，絕對是值得推薦一來的健身房！
KK音標,3,"優點：人少、器材蠻新的、便宜
缺點：地方真的小、廁所地板濕、難停車"
JunWei Pang,4,"場地寬敞設備齊全，環境乾淨，不會推銷
美中不足的是小重量的鋼片可以多一些(2.5Kg，5Kg)
深蹲架旁的鋼片區取出和放回不太方便，也容易被前面的壺鈴擋著
除了這兩點其他的都相當好"
李冠儒,3,"這裡很好練
但希望廁所可以打掃一下⋯味道很恐怖"
Ching-Wen Chan (Jeff Chan),5,悠遊卡計費 一分鐘$1
CHINIEN CHEN,1,冷氣什麼時候才要修好啊，像烤箱一樣
張洛齊,5,不想其他健身房一樣，場地很寬敞，服務態度也很好，下次會願意再來。
JengYu Shih,5,交通方便 場地好
Jonathan Lo,5,今天來到project fit 空間寬敞，設備很新，服務很親切，之後還會繼續來。
Eriya Ishikawa,5,超級親切，很有耐心的服務。場地很大，又乾淨。非常滿意!!
張元,5,環境很棒，場地及器材配置很不錯，且音樂很有感，健身起來特別讚！
A蝦嘎痛,5,教練友善 器材新穎 還有消毒酒精供使用 也不用排隊 是個舒服的健身環境
Peiyin Hsieh,5,高CP值、場地寬敞舒適！
Tseng Hsin Ju,5,場館好新讚讚！有8座蹲舉架都不用排隊呢👍👍真香～
陳彥威,5,輕鬆方便、消費沒壓力，出入場用手機超方便的
省錢王傑特吃喝玩樂誌,5,一分鐘一元
幽悠悠,5,空間很大器材該有的都有教練人有耐心價格經濟實惠
黃翊晟,5,空間很大，有很多深蹲架還不錯
潘俊霖,5,雖然不知道更衣間在哪 但是環境很乾淨
沅淳張,5,場地大 器材多 重點是深蹲架超多！！
Kevin Huang,1,找藉口漲價而已 唉
進宏,5,器材新，場地舒服，深蹲架多
sunnyz312,5,空間寬敞、服務親切、器材多不用排隊
Yu Chih Cheng,1,冷氣可以修一下嗎
eting lin,5,很棒 環境很好 設備齊全
Michelle,1,一個字！爛！
陳木魚,5,"器材很新
場地很大
而且啞鈴數量很夠"
杜亮亮,5,空間寬敞，器材很多，很舒服
Chia Chen Chu,5,場館空間舒適，器材齊全
Kev L,2,也太熱了吧
黃介宏,5,設備齊全
Joey Lin,5,對台大學生便宜友善
T C,5,寬敞明亮
Christine Chu,5,運動空間寬敞
顏佑儒,5,環境優
Niccolò Fagherazzi,5,"(由 Google 提供翻譯) 我喜歡這個體育館，因為它不需要註冊，不需要月租費，不需要透露您的電話號碼並且不需要積極的營銷。您進去後，每分鐘需要支付1新台幣。完成，如此簡單。健身房有基本設備，但我喜歡跑步，對我來說，這已經足夠了。我也從來沒有發現它很擁擠，機器就足夠了。有可能直接在那裡預訂私人教練

(原始評論)
I like this gym because it requires no registration, no monthly fees, no need to …"
Erin Shih,4,"(由 Google 提供翻譯) 我去這裡的時候是星期六星期六的早晨，人不多。使用便捷卡付款非常方便，每分鐘僅需NT $ 1。一切都非常新，狀況良好。在B2。當我第一次來到這裡時，我感到很困惑，它們與B1不同。

(原始評論)
It was a Saturday morning when I visited here and there were not many people. Very convenient to pay with easy card and it’s …"
Aleksei Tretiakov,5,"(由 Google 提供翻譯) 好的健身房！乾淨而且人不多

(原始評論)
Good Gym ! Clean and not many people"
Marcelo Largaespada,2,"(由 Google 提供翻譯) AC已經中斷了幾天。因為它甚至比室外溫度還要熱，所以幾乎不可能進行鍛煉。設備通常是好的，但是您可以說維護不是重中之重。

(原始評論)
The AC has been broken for several days now. It's almost impossible to workout since it is even hotter than the outdoor temperature. The equipment is generally good but you can tell that maintenance is not a high priority."
Chris Solkshinitz,4,"(由 Google 提供翻譯) 它很小，而且他們並不總是可以用酒精來清潔體重，但它具有我所需要的，而且從不擁擠。

(原始評論)
It's small and they don't always have alcohol available to clean the weights but it has what I need and is never too crowded."
Ying Huang,2,"(由 Google 提供翻譯) 有怪味

(原始評論)
有怪味"
蕭伶珠,5,"(由 Google 提供翻譯) 好地方！

(原始評論)
好地方！"
Adam Yu,4,
徐福晉,4,
Alex Tsai,1,
蔡宜宸,1,
Jake Simm,4,
劉任軒,5,
BradChang,5,
SC Jian,5,
Pierre Huang,1,
文愷黃,4,
Ken Ken,5,
Angela Charlotte Cheng,2,
盧冠均,5,
I W,4,
Derek Nien,5,
Moby Lin,4,
郭志宏,5,
慧姿陳,5,
林子超,5,
Wood Tone,5,
麥可曾,5,
Mei,5,
m ark,5,
簡碩成,5,
侯曉意,4,
Vais Yakarivuwan,5,
黃浚程,4,
CChuan Kuan,4,
